OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1
1622	39081011100	-2.685166784	0.311058749	-0.822687233	0.238881105	-0.197942488	-0.722803441	-0.455593023	0.50294666	-1.048986689	-0.783862319	-0.194284333	-1.244787506	0.370626333	-0.528110467	-1.235826476	-0.116723896	81006.74033	276288309.5	-0.538328863
1623	39081012200	-1.026306969	0.65144071	-0.859654362	0.331426697	-0.149859485	-0.130869766	0.514495986	-0.324227006	-0.325021518	-0.62613183	-0.194284333	-0.638066204	0.417112579	-0.528110467	-0.507434719	-0.108973293	52713.41726	110341943.1	-0.219028999
1624	39081001700	1.66934023	-1.177995118	-0.191402413	0.339165642	-0.306688258	-1.19078043	-0.455593023	-1.286954351	-0.649122205	-0.95172229	-0.194284333	-0.046512934	-0.704707345	0.684440431	-0.993029224	-0.085150662	8301.149757	2161089.335	-0.346312268
1625	39081001000	0.217837892	0.520163921	0.125946171	0.70216636	-0.219687553	-0.81118825	-0.455593023	0.815199582	-0.101939227	-0.070457443	-0.194284333	0.833232959	0.778733051	-0.528110467	-0.021840214	0.095926027	17589.25879	10589618.16	0.105381591
1626	39109380100	-0.196877062	0.708639883	-0.008272943	0.727928368	0.871528237	-0.536072429	2.454674004	0.694051109	0.478916549	0.741348106	0.249763564	0.272015751	0.635955032	-0.528110467	0.46375429	-0.109215637	54878.33953	155846047.5	0.432501647
1627	39041011101	-1.855736877	0.317622589	-0.525244025	0.639910087	0.842360853	-0.638136029	-0.455593023	0.495021523	-0.194539424	0.088720116	-0.194284333	-0.486385876	0.047262707	-0.502259555	-0.264637467	-0.110964981	51576.08964	144749935.6	-0.174805232
1628	39041011102	-2.477809308	0.846480511	0.810691147	0.611993585	0.381282188	-0.40508645	0.029451481	0.98262461	1.636419002	1.816520161	-0.194284333	0.787728861	1.001360167	-0.528110467	0.220957038	-0.118466896	79450.57048	279500351.5	0.337609456
1629	39041010422	-1.026306969	0.501410094	0.310781817	0.699425843	0.943736315	-0.195928109	-0.940637528	1.14768888	0.680953341	0.528629005	-0.194284333	1.333778034	0.764171586	-0.357937609	0.949348795	-0.01088066	13904.48834	10698483.02	0.320871781
1630	39041012100	-1.026306969	0.636437648	2.000463977	1.537277142	2.126199309	1.320847736	3.424763013	0.982011793	3.833569113	2.926421865	-0.194284333	-0.031344898	0.91564346	-0.528110467	1.192146047	-0.03943989	38610.05028	82326334.99	1.192268409
1631	39041011561	0.839910323	0.716141413	1.565958029	1.127394621	0.848016038	1.804576049	0.514495986	1.135482231	0.769344437	0.888949115	-0.194284333	-0.151966874	0.699154904	-0.528110467	1.192146047	0.011885518	14523.1628	12589810.09	0.702443315
1632	39041011762	0.010480415	0.812723623	2.062455009	1.310354292	1.569901812	1.356688689	0.514495986	0.968083382	1.6953464	2.152240103	-0.194284333	0.900405671	0.862723353	-0.528110467	1.192146047	0.100636426	16262.19553	14200810.55	0.924142901
1633	39041011604	-0.818949492	0.484531649	1.473824569	1.290349097	1.397720462	1.741898536	1.484584995	1.024076682	1.392291212	1.696413458	-0.194284333	0.211343622	0.995409318	-0.528110467	1.192146047	0.063774435	39194.54428	91289399.69	0.806688737
1634	39147963200	1.254625277	0.130084318	-0.631026887	-1.61486317	0.91615684	-0.766680617	-0.455593023	0.542162039	-0.653331305	-0.571143218	-0.194284333	0.36627424	0.304863774	-0.454542655	-0.264637467	-0.021098741	46088.42569	82968359.63	-0.132064683
1635	39147963300	1.461982753	-0.026510138	-0.321640453	-1.579569678	0.91615684	-0.766680617	-0.455593023	-0.365033877	-0.245048621	-0.532072363	-0.194284333	0.18823043	0.240469882	-0.504742411	0.46375429	-0.004726019	34256.20171	65210076.02	-0.107831709
1636	39147963500	1.254625277	-0.224363013	-0.683349592	-1.579569678	0.91615684	-0.766680617	-0.455593023	0.133177354	-0.489176412	-0.669543891	-0.194284333	-0.781079081	0.421073841	-0.528110467	0.706551542	-0.029705848	9472.406843	4503792.569	-0.185616944
1637	39081000400	0.839910323	-1.540881672	-0.632164337	0.795418626	-0.306688258	1.007588465	-0.455593023	-0.239172568	-0.809067999	-1.051570032	-0.194284333	0.0141592	-1.182677969	-0.379802449	-1.235826476	-0.114843626	7545.408009	2566400.92	-0.342843508
1638	39081000800	1.876697707	-3.65443798	-0.93927587	0.339165642	-0.306688258	-1.19078043	-0.455593023	-2.379065103	-1.074241288	-1.3351955	-0.194284333	-0.880754724	-2.573830101	1.378004936	-2.449812738	-0.092154258	8660.693678	2119746.56	-0.870765333
1639	39081011200	-2.270451831	-0.375331321	-0.801644405	0.266297766	-0.380205665	-0.380875959	-0.455593023	-0.533934657	-1.373087376	-0.924227985	-0.194284333	-1.244787506	-1.344910262	-0.528110467	-0.021840214	-0.10904639	9063.978372	3203243.373	-0.667002102
1640	39081000200	1.876697707	-2.755191973	-0.696998994	0.795418626	-0.306688258	1.007588465	-0.455593023	0.272631283	-1.781370059	-1.15431191	-0.194284333	-0.835250626	-1.698442426	-0.009032403	-2.449812738	0.130923879	14230.42674	5605894.987	-0.515857299
1641	39081011401	-0.404234539	0.576425402	-0.646382463	0.566168924	-0.380205665	-0.294987797	-0.455593023	0.21272877	-0.447085413	-0.280282407	-0.194284333	-0.046512934	0.309098866	-0.505658529	-0.021840214	-0.116865468	77847.08666	157813155.6	-0.133094426
1642	39081011700	-0.404234539	0.478905501	-0.128842657	0.170144114	0.044199725	-1.927324082	-0.455593023	0.283163949	-0.118775627	-0.20937604	-0.194284333	-1.244787506	0.538822022	-0.528110467	-0.021840214	-0.115050034	60422.50254	112177429.4	-0.239561451
1643	39081012000	-1.6483794	0.212601157	-0.600315733	0.331426697	-0.29987511	-0.130869766	0.514495986	0.254882614	-1.625633366	-0.860556961	-0.194284333	-1.244787506	0.565189992	-0.458269355	-0.507434719	-0.118922545	56918.30472	129717632.5	-0.363170772
1644	39081011900	-0.404234539	0.068196689	-1.077476061	0.269842628	-0.269971342	-1.398036306	-0.455593023	-0.023074331	-0.990059291	-0.932910397	-0.194284333	-1.244787506	0.184640715	-0.463483188	-1.235826476	-0.111906462	53796.40845	132465007.8	-0.517435201
1645	39081011402	-0.196877062	0.747085228	-0.762402376	0.626397098	-0.053916344	0.271044813	-0.455593023	-0.066984889	-0.893249995	-0.451036515	-0.194284333	0.742224764	0.704445009	-0.528110467	-2.449812738	-0.084753551	71479.59185	145414348.6	-0.190364024
1646	39081011000	-2.685166784	0.601743068	-1.041646382	0.320211835	-0.68973839	0.625939978	-0.455593023	0.079475133	-0.699631403	-0.812803694	-0.194284333	-1.244787506	0.664968789	-0.528110467	-1.235826476	-0.118999859	71917.01356	202851149.8	-0.463390595
1647	39081012100	-1.026306969	0.539855439	-0.792544804	0.331426697	-0.29987511	-0.130869766	0.514495986	0.618440324	0.091679365	-0.721638365	-0.194284333	-1.244787506	0.493326467	-0.528110467	-0.021840214	-0.106282122	73669.76388	154588084.2	-0.154832211
1648	39081001400	1.0472678	0.522039303	-0.055477123	0.795418626	-0.219687553	1.007588465	-0.455593023	-0.278903509	-0.000920831	-0.555225462	-0.194284333	0.9784127	0.121912268	-0.16974404	0.220957038	-0.054430835	18036.25874	8272525.272	0.169333093
1649	39081011800	-0.818949492	-0.095899298	-0.609984059	0.339165642	-0.306688258	-1.19078043	-0.455593023	0.547541107	-0.973222892	-0.717297159	-0.194284333	-0.713906364	0.363563611	-0.528110467	-0.021840214	-0.116205955	23405.82342	17621433.78	-0.343280724
1650	39017000100	-0.196877062	0.635499957	-0.882972089	0.306135805	-0.005475473	-0.141596166	-0.940637528	0.323496519	0.22216146	-0.474189614	-0.194284333	-0.031344898	-0.122596161	-0.448090448	0.949348795	-0.128288811	9340.985115	3590516.152	-0.070606878
1651	39017000200	-0.611592015	0.177906577	-0.615102585	0.004454871	-0.30274449	0.672359302	-0.940637528	-0.277119748	-0.186121224	-0.650731998	-0.194284333	-0.04217921	0.372609773	-0.451593894	-0.264637467	-0.122737527	19272.92219	6287268.417	-0.214509469
1652	39017010901	0.010480415	0.418893255	-0.628751986	0.619100544	-0.005475473	0.551671372	-0.940637528	0.450818027	0.041170167	0.103190803	-0.194284333	-0.56222604	0.706067866	-0.224865957	0.46375429	-0.111651453	18666.67558	9380386.487	0.043578373
1653	39017010903	0.217837892	0.774278277	0.615049725	0.460527836	0.369526089	0.876939433	-0.940637528	0.572087387	0.727253439	0.354980759	-0.194284333	-0.887255308	1.043409089	-0.528110467	1.192146047	-0.046329676	13366.43146	9656169.417	0.287963666
1654	39109390100	-0.611592015	0.568923871	-0.311403402	1.041915774	1.408492243	2.244839819	-0.455593023	0.510116766	-0.005129931	0.595194166	-0.194284333	1.333778034	0.759497653	-0.464306062	-0.021840214	-0.119791237	88638.77249	399712160.1	0.392426132
1655	39109365000	0.839910323	0.212601157	0.183387403	0.836767684	0.494105796	-0.51523043	-0.455593023	0.697268373	0.028542867	0.226191644	-0.194284333	-0.157022884	0.585756594	-0.481089019	0.46375429	0.073211386	36230.10387	74875057.92	0.177392364
1656	39109365101	0.632552846	0.523914686	0.262440186	0.669642111	0.498564599	-0.186036174	-0.455593023	0.060304528	-0.939550093	0.025049092	0.481470536	-0.107185063	0.596849535	-0.528110467	0.46375429	-0.08294723	39374.34349	78582135.24	0.119695022
1657	39109365102	0.425195369	0.231354984	-0.422873514	0.74319368	0.465413514	-0.936522892	1.484584995	0.616136559	0.150606763	-0.144257947	-0.194284333	0.374941688	0.517883727	-0.131059042	0.46375429	-0.128964389	38552.89756	49223698.68	0.219693966
1658	39109365200	0.839910323	0.619559204	-0.448466142	0.619192469	0.250584153	-0.851827152	-0.455593023	-0.204793021	-0.918504594	-0.621790623	-0.194284333	-0.932759405	0.0339625	-0.452907815	-0.021840214	-0.081405685	17306.64836	11623400.23	-0.17631021
1659	39109365301	0.632552846	-0.253431445	-0.140785883	0.611533959	0.094995403	-0.965239943	0.99954049	-0.227799595	-0.52705831	0.68057122	-0.194284333	-0.67805465	0.24806221	-0.306531225	-0.021840214	-0.016558001	28429.57645	32076937.09	-0.004020467
1660	39109365302	0.839910323	0.858670499	1.238372393	0.619192469	-0.279667577	-0.851827152	-0.455593023	0.392984332	0.739880739	0.923678764	-0.194284333	-0.643122215	0.644973876	-0.464105459	1.192146047	-0.08089067	24458.55478	31365192.38	0.280019938
1661	39109350100	0.010480415	0.771465203	0.52689734	1.109664573	1.495576522	1.2901553	2.939718509	0.600121709	-0.219794023	0.873031359	-0.194284333	1.030417381	0.966677752	-0.528110467	1.192146047	-0.047683988	48425.35808	101736253.9	0.738529956
1662	39109320100	-0.611592015	0.768652129	-0.925057744	0.690003521	0.891976049	0.029163683	-0.455593023	0.434555255	-0.404994415	0.158179414	-0.194284333	0.727056728	0.611987147	-0.202677672	-0.264637467	-0.119603821	71747.13124	169753372.2	0.07082084
1663	39141955700	-1.441021923	0.633624574	-0.654913339	-0.132404362	-0.314825599	-0.364560638	-0.940637528	-0.317241494	0.571516745	-0.222399658	-0.194284333	0.120335426	0.313310418	0.168309634	-0.507434719	-0.121043163	132716.8785	618601133.1	-0.212729372
1664	39141955500	-0.611592015	0.517350847	-0.412067738	0.526290667	0.097659332	-0.006647808	-0.455593023	0.18948854	-0.009339031	-0.032833656	-0.194284333	1.455122292	0.462369436	-0.40416381	0.706551542	-0.115962963	98507.64619	319739828.2	0.107021767
1665	39141956600	-1.233664446	0.474217045	-0.551974103	-0.128687141	-1.356150102	-1.504995513	-0.455593023	0.394895136	-0.476549112	-0.106634161	-0.194284333	0.517954564	0.377343119	-0.528110467	0.706551542	-0.126133949	88437.50415	345886160.3	-0.261988434
1666	39141955602	-1.233664446	0.338251798	-1.182121472	0.39423452	-0.017096982	-1.13141713	-0.455593023	-0.79285941	-0.846949897	-1.232453621	-0.194284333	1.026083657	-1.240589429	-0.528110467	-0.993029224	-0.123826956	19711.32205	10973980.59	-0.513339151
1667	39141955800	-1.026306969	0.546419279	-0.442210166	0.44959641	-0.067694579	0.244059402	-0.455593023	-0.247754667	-0.889040895	-0.071904512	0.571617145	1.485458359	0.181442842	-0.333785833	0.46375429	-0.1160787	77577.74024	234483326.2	0.018248649
1668	39141956700	-2.477809308	0.5332916	-0.894346591	-0.074646675	-1.261312297	-0.433807307	0.029451481	0.293116253	-0.480758212	-0.561013737	-0.194284333	-1.244787506	0.370419195	-0.528110467	0.220957038	-0.122834321	78654.21908	375045683.3	-0.426654699
1669	39141956800	-2.270451831	0.676758377	-0.882403364	0.134517393	0.654140016	-1.45789195	0.029451481	-1.284872606	-0.312394219	-0.607319936	-0.194284333	0.653383428	-0.044795886	-0.528110467	-0.021840214	-0.12903893	81570.31297	222733150.1	-0.349072065
1670	39141956300	0.632552846	-0.066830866	-0.670268916	0.247964454	-1.015908177	-0.678494394	-0.455593023	0.526614718	-0.442876313	-0.588508043	-0.194284333	1.144177625	-0.541718012	-0.17519118	-0.021840214	0.337568246	37635.69704	31865487.53	-0.122664724
1671	39141956900	-2.063094354	0.057882084	-0.855104561	0.467676928	-0.02203069	-0.672347216	-0.455593023	-1.588435727	-0.699631403	-0.556672531	-0.194284333	-0.410545716	-0.593422129	-0.528110467	0.706551542	-0.119010543	108318.9789	284078515.2	-0.470385759
1672	39141955900	0.217837892	0.564235414	0.324999943	0.247964454	-0.297356383	-0.678494394	0.029451481	0.779940019	-0.106148327	0.240662331	-0.194284333	1.918830717	0.594011232	-0.528110467	0.46375429	-0.070506396	51894.88951	55491884.42	0.219174217
1673	39141956000	0.632552846	0.171342738	0.38869715	0.627023338	-0.067694579	-0.526058609	-0.455593023	0.146284396	-0.649122205	0.15094407	0.356958586	1.25793787	-0.432533636	-0.426954726	-0.021840214	-0.096936052	18089.35875	18088629.03	0.065937997
1674	39041011430	-0.404234539	0.898991227	2.07041716	1.503569355	1.775828553	1.832008947	0.514495986	1.108892113	0.015915568	5.224366985	-0.194284333	0.12683601	0.852683208	-0.528110467	1.192146047	0.411979411	13301.10671	10545800.57	1.025093827
1675	39041010421	-1.233664446	0.302619527	1.013725994	0.934288721	0.947831449	0.064129405	-0.940637528	0.855187193	0.571516745	0.527181936	-0.194284333	1.333778034	0.778379584	-0.528110467	-0.021840214	-0.048194913	14299.27056	5949752.591	0.272619168
1676	39041012200	-0.818949492	0.815536697	0.733913263	0.611993585	0.381282188	-0.40508645	0.99954049	1.112072343	0.344225355	1.045232536	-0.194284333	0.044134119	0.711719037	-0.44538755	0.949348795	0.040317799	35520.49733	38009649.62	0.370350524
