OBJECTID	GEO_id	foreign_born_pct	edu_less_hs	unemployment	below_poverty	female_headed_hh	pct_Hispanic	pct_Black	county
255	39061005500	6.5925122	14.9420849	5.8451817	30.5904866	16.371905	2.5773196	53.0113945	Hamilton
256	39061005600	1.2070411	12.0073327	6.5439673	23.7384744	9.8974763	2.883487	34.5515507	Hamilton
257	39061005701	2.7853261	9.4447081	6.09319	17.0190996	6.9348128	4.076087	22.5203804	Hamilton
258	39061021604	0.3850385	6.1251086	17.5043328	26.4026403	22.1726191	1.210121	64.6314632	Hamilton
259	39061026101	0.4445009	7.9680535	5.3050398	7.5601375	5.2727827	0.990602	0.0254001	Hamilton
260	39061020705	0.4255319	10.9640832	13.2405976	14.0121581	18.2926829	1.0638298	28.9057751	Hamilton
261	39061020505	3.622251	9.4531974	7.8154785	7.5794621	17.3677885	2.0482967	27.1668823	Hamilton
262	39061021509	2.1876982	12.7767084	13.2729039	22.0960842	22.3027375	0	45.4502219	Hamilton
263	39061020742	5.8543227	11.0375276	6.3571727	12.1439964	13.1713555	8.3503517	30.7919219	Hamilton
264	39061020762	3.400936	13.9175258	7.4937028	27.7900031	11.1286504	1.4040562	22.3712949	Hamilton
265	39107967200	0.0541419	9.9593496	4.7593866	17.03312	5.7302586	1.109908	0.5143476	Mercer
266	39107967300	0.9693053	5.9872183	1.4967638	5.6081237	2.1671827	0.3461805	0	Mercer
267	39159050602	8.9281273	4.6840959	7.3244782	8.107436	8.2437276	3.2827655	1.0196469	Union
268	39159050303	2.7818235	3.358209	1.9353055	7.0579383	4.0909091	0.3786775	2.7526944	Union
269	39159050301	1.4421839	3.5458318	1.4955135	2.086016	2.2286125	1.1331445	0	Union
270	39159050601	14.2738417	1.3094858	2.5751073	5.299395	6.9225928	3.0334511	7.5212965	Union
271	39061022301	22.2047244	19.2465402	6.9392348	28.7883683	12.2702009	26.2519685	26.1259843	Hamilton
272	39061023001	19.662803	10.8559499	3.5052377	17.1574904	3.8277512	4.3203372	17.1548999	Hamilton
273	39061023002	4.5326915	6.4133739	4.9904762	5.7797607	8.1384016	0	9.5266747	Hamilton
274	39061021602	6.344697	12.91841	20.4836415	20.8333333	28.75	0.6628788	72.5063131	Hamilton
275	39061021900	0	14.0512821	16.7987322	30.4959289	21.0820896	0.2710027	59.4850949	Hamilton
276	39061022101	2.2654519	4.7745358	5.1993068	8.2425743	6.6189624	0	19.7980793	Hamilton
277	39061026200	1.9852941	35.7548241	5.6105611	24.3382353	9.4570928	14.5588235	0	Hamilton
278	39061005702	4.2876902	9.3922652	2.8787879	13.0856602	4.5659809	4.2876902	35.846012	Hamilton
279	39061005800	1.5660377	10.5235464	5.4160126	22.2859327	11.4702404	2.509434	66.0754717	Hamilton
280	39061005900	6.2548866	5.1435407	8.2887701	22.6593234	8.0515298	1.9546521	38.7802971	Hamilton
281	39061006100	21.7158177	36.0551432	4.9107143	32.1715818	22.364532	26.9628495	13.9410188	Hamilton
282	39061006300	1.4176354	12.2456964	4.8478016	17.8754997	15.2186589	1.0490502	92.2313581	Hamilton
283	39061006400	1.0380623	22.7496641	18.8160677	24.909151	15.3295129	0	92.1988047	Hamilton
284	39061006500	5.952381	13.1168418	11.1228814	21.5377381	12.8879537	1.8115942	50.8626639	Hamilton
285	39061021603	2.8929317	14.0535793	7.5103489	19.0376569	16.1822467	2.9227557	44.6764092	Hamilton
286	39061021702	2.9390851	9.6534654	7.4360213	25.3705534	14.4791667	0.5925575	47.0490638	Hamilton
287	39061021508	2.5703369	6.9533866	4.2835131	6.4982578	7.8236131	4.2896839	27.0927405	Hamilton
288	39061020811	4.7106717	10.5459329	4.7108087	10.0465929	11.9478639	1.7301541	25.6469904	Hamilton
289	39061020761	15.0203963	18.0334817	7.416953	7.218845	8.2152975	0.3642191	10.2272727	Hamilton
290	39061020707	1.7339902	4.9577772	3.0257751	5.3004926	2.8703229	1.7931035	0.591133	Hamilton
291	39143962000	0.7491234	8.2141209	5.3428317	12.654321	9.2723493	5.4988843	0.0159388	Sandusky
292	39143961000	2.2287534	11.4959469	5.2607076	11.9479882	8.1218274	10.3355376	0.4163605	Sandusky
293	39143961100	0.3183154	10.7805255	6.2308478	13.3433659	6.8852459	10.0636631	0.5386876	Sandusky
294	39107967600	1.3180128	11.7171717	12.5344353	18.2494086	10.1736973	0.9800608	0.0675904	Mercer
295	39107967700	0.8975797	10.0176634	3.6194747	4.5544229	2.7160494	1.682962	0.1923385	Mercer
296	39107967800	1.0890152	6.0490463	9.1796875	10.8633776	1.4869889	0	0	Mercer
297	39107967900	1.382627	7.7199712	1.8642181	4.3269231	2.1612635	2.5398257	0.270514	Mercer
298	39107968000	0.5921993	7.6005453	2.7972028	5.2072698	6.2312762	3.1243619	0	Mercer
299	39107967500	1.6657094	3.5248404	4.1865589	5.2733243	2.078822	1.3976642	1.9720467	Mercer
300	39107967400	0	12.1088861	9.0379009	13.5870721	11.9144603	2.7853403	0.9633508	Mercer
301	39027964400	0.6994366	7.50881	4.1698256	6.9685731	2.4325754	0	0.4857198	Clinton
302	39027964500	0.8622041	8.2801145	6.7067384	14.1715002	8.5416667	0	2.0692899	Clinton
303	39027964700	3.7056277	15.5378486	8.8849558	20.5238388	9.1522158	4.4848485	8.9177489	Clinton
304	39027964800	0.2403365	10.8741364	5.3802589	8.2880708	7.9764454	0	0.1201682	Clinton
305	39027965000	0.7814469	13.5835913	6.5440779	8.2870136	9.4827586	0.9831107	0	Clinton
306	39027965100	0	7.2243346	7.5202285	18.9137227	10.1815824	3.6623068	0.0951249	Clinton
307	39027964900	1.0307195	13.1097561	4.052901	14.4013281	6.8133047	0	0.4446241	Clinton
308	39027964300	1.0358767	14.6096654	9.4496943	27.963058	12.8964059	3.9413845	0.1263264	Clinton
309	39027964600	0.8058018	17.9164282	7.7898551	24.7396918	10.2183406	2.1353747	11.2812248	Clinton
310	39061022601	5.6924101	1.868932	3.0605871	1.3772254	2.6750973	0	9.620506	Hamilton
311	39061020741	4.2806183	13.0314233	8.5662211	18.6682521	15.9675237	0.2972652	34.5124851	Hamilton
312	39061021572	9.8968408	9.5238095	7.023705	20.4384268	18.9411765	7.7369439	63.2333978	Hamilton
313	39061023522	8.5851877	4.6625222	4.6130031	7.5675676	5.5808656	1.6439721	11.4413816	Hamilton
314	39061023210	9.0823084	9.1982427	4.38714	13.0665655	4.536862	2.1759697	13.6423841	Hamilton
315	39061006600	0.928382	26.0377359	8.9268756	39.4373149	16.9614984	0.530504	72.4580018	Hamilton
316	39061006800	0.1959138	21.4677351	16.5684348	39.227822	23.378213	0.1119507	88.1052337	Hamilton
317	39061006900	1.1458333	23.2217573	16.7364017	36.5344468	26.1978362	2.6736111	93.5416667	Hamilton
318	39061007000	7.3601974	4.4609665	7.8403421	33.6641853	9.2627599	1.5625	21.4638158	Hamilton
319	39061007100	10.1772616	4.1254125	1.6401845	15.75	3.2239156	2.7811736	10.7885086	Hamilton
320	39061007200	20.8254269	2.596538	8.7652439	18.2637571	3.7070524	4.459203	12.3339658	Hamilton
321	39061007300	3.8575668	16.7857143	9.3859649	21.3393303	17.0134639	7.5667656	51.1869436	Hamilton
322	39061007400	1.7964072	10.7936508	3.7070524	18.3832335	8.6021505	9.760479	21.3173653	Hamilton
323	39061026001	0.1688872	5.1875499	1.7573505	2.9734849	2.8932141	2.1017076	0.2064177	Hamilton
324	39061023701	4.6875	7.4057247	4.5854271	10.6517691	9.2075472	0.5555556	10.4513889	Hamilton
325	39061023702	1.3938528	10.6851941	4.1905855	5.6489096	6.6393443	5.2894925	2.5732666	Hamilton
326	39061021102	2.0949056	2.1168891	3.1066823	3.7454372	4.5375972	1.3807332	0	Hamilton
327	39061021201	1.2518055	1.2032086	2.4454149	0.7221955	1.285347	0.8666346	0	Hamilton
328	39061021302	0.2760188	6.2009979	5.1364366	3.7261845	1.6941177	0	0.5682741	Hamilton
329	39061021303	1.7119623	6.2348668	3.9420756	3.4408602	3.956422	1.6905628	1.7761609	Hamilton
330	39061021304	1.6587678	10.4524628	4.9227014	8.8839286	4.3177893	0.5924171	3.436019	Hamilton
331	39061023300	7.0725389	2.640513	2.5839793	3.3160622	1.5718563	4.0673575	9.4818653	Hamilton
332	39061023600	2.504427	10.8252948	3.8239217	10.7260309	4.2841037	0.4300531	2.6562105	Hamilton
333	39061004500	4.3111528	4.7945206	4.7034765	5.0609185	6.2176166	2.8116214	0	Hamilton
334	39061004602	2.7931814	5.1709027	7.2699149	6.3873485	2.6146789	6.900801	5.5863627	Hamilton
335	39061004603	4.8064085	7.7023499	2.7912621	5.0519031	6.9191551	3.5046729	3.3377837	Hamilton
336	39061004702	1.0962241	23.3396584	15.274463	42.0219245	6.3758389	0.6090134	1.0962241	Hamilton
337	39061024400	9.2548077	0.9748023	2.9659694	5.8075739	7.233459	1.5357906	5.5689103	Hamilton
338	39061007500	5.754717	6.6827213	9.1646391	25.3243633	6.1963775	1.1320755	21.1792453	Hamilton
339	39061007700	9.4890511	30.3094234	28.9325843	63.5731665	39.3231265	0	91.3799096	Hamilton
340	39061007800	3.06845	15.4426559	10.7468124	23.0133753	7.299843	1.7309205	30.2124312	Hamilton
341	39061007900	0.7170795	10.982659	6.0150376	31.0204082	14.2857143	0.6518905	55.8018253	Hamilton
342	39061008000	1.310212	17.4290942	29.4907667	67.7469435	51.9006589	0.6743738	85.8381503	Hamilton
343	39061008100	6.4954683	19.0187431	11.0669317	19.8023565	17.0157068	3.021148	76.9259819	Hamilton
344	39061021421	1.4409222	4.4198895	6.2223859	2.3054755	7.4747475	0	0.8867214	Hamilton
345	39061025700	2.0207537	27.9128248	22.9027963	30.0382305	2.7568922	6.6084107	21.0267613	Hamilton
346	39061021506	13.3792278	15.4203437	9.0632603	11.7792168	22.9971725	0	63.2146064	Hamilton
347	39061021501	7.567092	7.3677956	4.3718362	6.4236497	5.8421053	6.4672239	38.8473383	Hamilton
348	39061010005	0.7033248	15.9502262	13.7847642	26.9181586	20.1096892	0.1918159	36.4450128	Hamilton
349	39061010004	13.0704109	10.9454315	14.1780822	24.7016198	18.8580619	7.0617386	71.8149907	Hamilton
350	39061010003	7.4089235	19.2532468	13.7843552	28.5406338	14.9230769	5.2394597	56.9177241	Hamilton
351	39061004605	4.8254217	2.8851108	2.970297	10.5887001	3.6253776	1.8830914	9.6900745	Hamilton
352	39061008201	1.428936	12.7629234	3.6750484	11.1991818	13.8504155	0.5613677	62.4138811	Hamilton
353	39061008202	4.6603716	10.1580135	14.0718563	27.3293861	6.8779904	0	64.3923241	Hamilton
354	39061008300	7.3739654	11.0069444	19.0815872	29.4948966	10.8788853	5.116629	50.2382744	Hamilton
355	39061008400	1.6843118	11.0229277	9.6256685	38.449848	33.5106383	0	56.6891242	Hamilton
356	39061008501	0	18.2998053	21.1031175	59.3875657	38.197097	5.5057222	74.2963192	Hamilton
357	39061008502	0	32.3104693	48.2758621	86.18202	66.6180758	5.0499445	84.9611543	Hamilton
358	39061005302	7.6110593	3.1612645	4.6766169	11.4624506	5.2401747	4.193849	8.3566325	Hamilton
359	39061005301	3.2177445	10.8249497	4.3324492	13.2771009	1.8085106	0.656045	7.5913777	Hamilton
360	39061004604	2.2744895	7.0012653	8.2198689	15.5167925	12.7366609	3.6443526	8.0899457	Hamilton
361	39061020403	0.5688889	4.539559	3.4774131	5.0133333	1.6746412	2.4711111	0	Hamilton
362	39061020404	1.9832782	5.9269283	5.2244297	3.2751092	2.2281167	1.6138441	0.5833171	Hamilton
363	39061026300	0	42	43.620178	83.8607595	33.2155477	10.5485232	31.7510549	Hamilton
364	39061026500	7.4780618	4.5386534	12.5651721	26.135063	3.7787514	4.5020984	32.010683	Hamilton
365	39061026400	0.9449466	21.5659341	7.2432432	42.031379	25.0827815	0	86.7296631	Hamilton
366	39031960900	0.1457119	24.156939	5.5826318	8.5904921	0.8955224	0	0	Coshocton
367	39031961000	0	19.117159	4.2985357	13.3333333	3.8461539	0	1.2687188	Coshocton
368	39031961100	1.038674	13.6410256	5.7725694	16.141996	5.1651652	1.9889503	1.5690608	Coshocton
369	39031961200	0	7.8491335	7.0444104	10.5402342	2.8828829	0.0747943	0	Coshocton
370	39111966600	1.2059664	7.7246012	8.2496413	15.3821554	4.9893086	0.1269438	0	Monroe
371	39111966700	0.6076618	16.9361047	7.3356401	19.3625498	5.649303	0.317041	0.4491414	Monroe
372	39111966800	0.1460209	11.2508273	5.6200367	19.0091001	4.7117517	0.949136	0.5110733	Monroe
373	39061026900	0	30.9484193	37.5163399	61.2255679	14.3005181	0.6867406	79.3449551	Hamilton
374	39061026700	0.3168568	19.6774194	23.3657858	46.7046895	21.4180207	0.1901141	82.6996198	Hamilton
375	39061027000	3.3908388	21.8322698	27.9192274	66.0080272	15.6752974	2.2903034	84.3545509	Hamilton
376	39061026800	2.6501767	1.1371713	1.0744436	4.2991755	1.0587103	1.1778563	1.5312132	Hamilton
377	39061027100	3.6591607	16.8844221	15.6947891	31.9697394	13.3622769	1.1258956	76.04913	Hamilton
378	39061027200	2.3779725	24.933687	25.4002135	49.1971454	19.627193	2.2110972	60.5757197	Hamilton
379	39061026600	5.2933674	10.2398524	4.4318182	24.7126437	7.2902338	0.3188776	7.5892857	Hamilton
380	39031961300	1.1456212	15.0984683	9.4985251	27.3340249	13.898917	2.1130346	1.8075356	Coshocton
381	39031961400	0.1948685	16.5750916	12.3702422	18.8724648	7.1135431	0	1.2016889	Coshocton
382	39031961500	1.7408907	13.592233	6.2992126	21.3474026	8.127572	1.3360324	5.1821862	Coshocton
383	39031961600	1.3317666	9.3211753	4.438861	7.0113592	2.7592769	0	0.0783392	Coshocton
384	39031961700	0.2832861	4.5040728	5.9311225	5.5495496	6.1830173	3.6827196	0.1416431	Coshocton
385	39031961800	0.24	12.4636147	5.3974895	11.0747855	6.9367089	0.6	0.08	Coshocton
386	39111966900	0.0588755	14.019449	4.5824095	21.106859	4.4491525	0.5004416	0.1766264	Monroe
387	39105964200	0.1488095	10.9495549	9.9313501	17.2159584	3.5237587	0.170068	0	Meigs
388	39105964100	0.067325	17.6247631	9.3585699	17.288444	8.1064731	1.7728905	1.5933573	Meigs
389	39105964500	0.226978	20.3381869	10.5660377	31.8552331	5.7239057	0.0648508	3.534371	Meigs
390	39105964300	0.1526718	14.849045	11.7647059	20.3363914	6.4377682	0	1.1559433	Meigs
391	39105964400	0.256657	18.627451	18.5410334	34.4392833	11.3152094	0	1.732435	Meigs
392	39105964600	1.0297146	16.440678	8.7628866	22.0679468	6.4031621	1.2062371	0.0294204	Meigs
393	39067975900	0	18.0415828	2.9442692	8.7090164	4.4776119	0	0	Harrison
394	39067975700	0.5821646	14.7198828	4.5484081	18.7297297	5.1621443	2.8314369	0.2646203	Harrison
395	39067975800	0.5800982	14.1751042	2.6217229	16.9196429	5.010225	0.1338688	0	Harrison
396	39067976000	0.4605642	11.0392236	6.0895522	16.064019	11.7288652	0.4605642	7.5129534	Harrison
397	39067975600	0.4175878	14.1057935	5.4069437	24.4712991	9.6239643	0.12282	1.0808155	Harrison
398	39075976400	0.9126897	43.8436614	2.8900376	9.536348	2.6579521	0.505828	0.2968991	Holmes
399	39143961200	0.8110937	7.4277351	2.8343667	8.2896118	1.0067114	9.3668237	1.4128728	Sandusky
400	39143961300	1.6381766	7.8566732	2.85	11.227472	9.9838969	10.0664767	2.8964862	Sandusky
401	39015951500	0.204385	11.7162593	6.0641174	15.4832714	2.9661017	0.3901895	0	Brown
402	39015951600	0.1145147	18.993315	9.6560847	20.0542823	8.2706767	1.460063	0.7443458	Brown
403	39015951300	1.608927	15.0442478	5.2817791	14.9048626	8.9985994	0.8044635	0.5449591	Brown
404	39015951900	0	15.7066852	8.3151666	14.4489247	2.4459845	0	0.4868222	Brown
405	39015951400	0.5698006	15.9436411	10.2086858	21.4682444	8.9880578	0	0	Brown
406	39015951700	0.0728597	17.5979112	9.6997691	21.9269103	10.9540636	0	4.1530055	Brown
407	39015951800	0.9497207	14.6314931	15.5189137	23.7520129	20.0287494	0.2420857	3.556797	Brown
408	39015951202	0.7931538	14.7106898	7.663725	13.2406417	6.9282649	2.7342935	0	Brown
409	39015951201	0.8178101	10.5410448	3.6778399	9.3430325	4.0350877	1.8627896	0.4997728	Brown
410	39143961700	2.0580297	18.8555347	5.5762082	11.7668488	1.3071895	9.851552	8.4682861	Sandusky
411	39143961800	1.0888833	12.6515152	8.5714286	27.7989337	13.3371825	15.6748544	8.2805774	Sandusky
412	39143961900	0.8230453	8.1771041	6.978022	8.7464388	11.2326769	5.5418381	0	Sandusky
413	39143962100	0.5689001	9.9074903	2.7449324	5.5793074	7.7097506	0.505689	0.2107038	Sandusky
414	39143962200	1.6960807	9.817197	4.3647364	10.3579047	8.3674664	3.6442815	0.4354802	Sandusky
415	39143960800	1.798972	8.3858268	5.7939914	4.8168445	7.2391767	1.8846374	2.9697316	Sandusky
416	39143960900	1.4177979	8.0906149	5.9153176	11.5535445	2.3510972	7.60181	1.8099548	Sandusky
417	39143961400	2.4390244	10.2733271	10.5292793	20.0304878	11.4703618	19.3292683	4.1463415	Sandusky
418	39143961500	3.5009399	14.2647059	6.2706271	16.9704142	11.7468046	23.2847744	9.4219925	Sandusky
419	39143961600	2.7259259	18.2013769	21.1864407	25.723968	12.6086957	15.1703704	9.5703704	Sandusky
420	39023003301	0.1424096	8.5985945	5.4192812	6.9034661	2.9907976	1.5380234	0.3987468	Clark
421	39023003200	0.8807046	6.4549714	4.6454768	5.3419668	1.2440191	0.8406725	1.2810248	Clark
422	39023002502	3.8216561	12.6890756	10.0134409	13.0739796	8.14708	0.5732484	1.2738854	Clark
423	39023002000	1.0540185	5.1810237	5.3789731	7.1523179	4.7619048	0.1756697	0.3952569	Clark
424	39023002901	0.267666	19.4323144	8.3191851	19.2926045	14.6049481	3.0781585	0.8029979	Clark
425	39023001000	0.7262164	11.2953368	6.0457516	17.6470588	16.7197452	0	33.4785766	Clark
426	39023000300	0	27.8823529	25.5395684	46.9262295	18.5185185	0.5464481	13.1830601	Clark
427	39023000901	2.5683513	21.2765957	24.8817408	42.8631402	18.344519	3.8111019	19.4697597	Clark
428	39023001101	2.5641026	17.8528347	16.6666667	39.0874525	14.6186441	6.1085973	47.1342383	Clark
429	39023001102	0.3681885	9.0433874	10.960068	25.0368189	15.0741351	0	65.2430044	Clark
430	39047926400	0	12.9119946	10.9465891	12.0291902	4.378622	0.421447	1.428237	Fayette
431	39047925900	0.5011793	11.9090909	3.8247995	18.9237138	8.8938715	0.9433962	2.6238208	Fayette
432	39047925800	2.8433613	12.8224024	6.8273092	14.8091603	7.4884029	7.0322417	1.1170348	Fayette
433	39047926000	0.9287926	8.0259563	8.2922014	20.7579462	11.2629852	1.8814003	4.048583	Fayette
434	39049008380	5.9237637	20.6243603	1.5510204	7.5450701	12.5321337	3.7774725	16.6723901	Franklin
435	39049008370	3.6142972	16.5143084	9.994848	17.9190751	13.4762078	0.4134436	7.8954388	Franklin
436	39049008360	6.9524083	16.7366792	6.1572466	14.0842958	7.7669903	6.0063073	14.4208716	Franklin
437	39049008350	12.7596439	17.9595278	9.6816541	35.7166835	20.685384	9.3142104	24.6455655	Franklin
438	39049008340	6.796628	19.8408488	4.396516	18.375576	15.074093	3.547594	17.4218476	Franklin
439	39049009385	4.3806208	4.5384019	3.5235732	5.6570931	8.1935484	0.8123006	26.6318538	Franklin
440	39049009383	5.85402	14.0567201	8.5048011	12.1742368	18.6693148	2.7047055	29.4183031	Franklin
441	39049009384	4.1921042	13.0308319	9.7980554	11.0704111	9.0909091	7.4481075	23.1990232	Franklin
442	39049007114	9.5210166	6.083976	6.4663619	16.2055336	14.3061517	1.7008798	33.7438905	Franklin
443	39049009520	1.5138023	15.7820738	13.0127922	16.6704314	12.1391076	1.9145147	9.2163847	Franklin
444	39049009430	5.6571232	10.8916177	10.4233142	18.477636	19.0460526	5.013223	32.7814189	Franklin
445	39049009361	5.4038572	2.9235727	10.1289833	17.745023	5.4745963	5.6711858	44.2428872	Franklin
446	39085990000	0	0	0	0	0	0	0	Lake
447	39085205001	5.0749319	7.5347304	3.1401748	7.226392	5.5486024	0	0.9366485	Lake
448	39085205002	4.9225952	2.9243937	2.8222013	4.0321173	2.5380711	1.7046443	0.0695773	Lake
449	39085205100	6.8939045	1.5677966	3.6043829	3.173625	1.0726073	2.4259174	0.1074774	Lake
450	39023001900	1.6863406	10.8195212	8.8673139	11.6528354	3.3587786	0.1349073	0.9780776	Clark
451	39023002902	2.5270758	13.6496588	6.9425287	13.280543	7.1832579	11.101083	0	Clark
452	39023000400	3.2936871	28.4730914	10.5577689	29.5059469	9.5049505	12.0768527	17.200366	Clark
453	39023002601	0.8723236	6.6341829	9.0957166	8.0201165	5.7823129	0.0528681	0.1057362	Clark
454	39023002602	1.762002	8.077894	6.3484002	9.3973442	3.8666667	1.4811032	0	Clark
455	39023003101	2.4667932	7.2593372	7.8927774	4.0482678	7.1038251	1.9734345	0.7590133	Clark
456	39023002200	1.3550136	10.0920343	4.0834443	5.6233062	4.0840841	0.2258356	3.1391147	Clark
457	39023001300	1.5314347	17.9289026	14.6100116	23.6614386	13.6518771	3.8151531	3.4927458	Clark
458	39023000600	0.6277696	19.9337748	13.76	32.5520833	28.3623056	1.8463811	18.7961595	Clark
459	39023000200	5.8009229	17.7727784	13.5638298	40.474621	18.5497471	9.2946605	48.0553725	Clark
460	39023002100	1.3690476	13.2877753	7.9866889	18.6868687	4.0498442	3.0357143	4.8214286	Clark
461	39023002404	2.515528	9.416499	8.0466831	7.9159935	8.2274248	2.9503106	13.9440994	Clark
462	39023002501	1.6675632	10.8276291	7.4074074	10.6870229	0.9823183	0.3765465	1.3986014	Clark
463	39023002403	3.0514176	8.7418581	4.2533081	12.1791768	7.4520548	4.6131668	7.1359923	Clark
464	39023002605	1.1639676	3.8591233	3.3854167	2.7327935	7.2230014	0.4554656	1.8724696	Clark
465	39023002606	1.4634146	6.7749258	4.1534392	6.088993	8.4490741	1.0298103	0.3523035	Clark
466	39047926100	3.8740419	17.5465365	7.7813803	28.5347594	15.5004859	0.9529729	2.0716801	Fayette
467	39047926200	0.8062759	13.7357561	6.8442811	17.9230244	11.083622	1.3292656	2.2009152	Fayette
468	39047926300	0.770988	9.916318	2.1978022	15.1578947	11.8556701	0.7424329	0	Fayette
469	39049008330	0.1726122	26.8049793	6.3732929	26.8421053	13.8535032	0.6904488	0.5178366	Franklin
470	39049008322	5.0563204	17.3989455	6.4473684	25.860769	13.3054893	2.8035044	10.1126408	Franklin
471	39049008321	8.4571429	20.7021167	5.8375635	26.4931087	5.5876686	4.7619048	2.7047619	Franklin
472	39049008312	17.3383318	30.3981107	16.3706193	48.8354621	14.9041096	10.8153702	30.8716026	Franklin
473	39049008311	20.4559586	29.828251	3.5125067	34.7357513	17.950237	14.238342	27.5025907	Franklin
474	39049008242	15.7486674	9.5004669	4.6357616	8.7593618	6.6904196	3.8281376	6.8809562	Franklin
475	39049009350	23.6893204	14.1436464	10.7722258	14.2135922	11.0100091	12.9708738	50.6796117	Franklin
476	39049009340	9.7665242	23.2446809	12.6686657	20.1063476	23.8257899	13.7783624	43.5054259	Franklin
477	39049009337	9.4663988	13.2393263	13.362256	34.3603483	23.6682809	2.2996205	81.960259	Franklin
478	39049009336	5.6511976	2.5087515	2.0786517	24.8502994	13.6827774	1.5344311	62.1257485	Franklin
479	39049009334	4.1894353	9.5538058	5.1316678	22.003643	16.8776371	3.6429873	74.7176685	Franklin
480	39049009333	11.5203426	14.5288754	9.0381426	19.1709845	13.814433	9.3361884	61.1563169	Franklin
481	39049009332	1.7121116	6.3512922	10.2694829	17.9771719	10.7541899	0.2536462	78.3766646	Franklin
482	39049009331	8.0645161	29.7450425	20.1183432	39.4686907	20.6563707	4.6489564	72.2960152	Franklin
