OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1_new
484	39023001600	0.391472488	0.546981792	-0.524358455	-0.267307751	-0.575534836	-0.52783938	-0.295473957	-0.320895303	-0.398297767	-0.053235041	-0.073930404	0.468690225	-0.029395685	-0.493829803	0.544394415	-0.157041647	23575.8758	22993228.84	-0.110350069
485	39023003302	-0.40304423	0.033909348	-0.468567691	0.840515937	1.033586187	-0.131787305	-0.560328851	0.749713274	-0.826760372	-0.346442448	0.121879302	1.122936581	-0.030735165	-0.493829803	-0.378409028	-0.168180468	54923.77293	180533013.6	0.005903454
486	39023000902	0.908675284	-0.146492112	-0.126795227	-1.486627383	-1.806533492	0.660316847	-0.891397469	-0.141416743	-0.369733593	-0.786253559	-0.073930404	-0.57810394	-1.590751191	0.749063234	-0.378409028	-0.174727995	6026.049926	2058447.435	-0.389569798
487	39023000700	2.25338305	-0.148679675	-0.564693226	-0.415374364	-1.026670568	1.848473075	-0.891397469	0.80983209	-0.560161418	-0.583377727	-0.073930404	-1.232350295	-2.893053511	-0.385540663	-0.83981075	-0.034231022	4882.876882	1465611.111	-0.29609893
488	39023001700	0.450441634	0.219368257	-0.16519822	-0.467108481	-0.430998699	1.452420998	-0.891397469	0.242577051	-1.026709588	-0.844006533	-0.073930404	0.337840955	0.089493414	-0.301482715	-0.378409028	-0.105374187	12723.74786	8010211.378	-0.118279563
489	39023003001	0.40616877	0.677299234	0.441559481	0.167080442	0.420695397	-1.220930513	-0.758970022	0.218681698	-0.745828547	0.296244495	-0.073930404	0.599539498	0.948745975	-0.39863911	1.467197857	-0.181090727	42363.68563	47128229.27	0.14148897
490	39023002402	0.791951801	0.274810007	-0.352328191	-0.467108481	-0.330769158	-0.725865418	-0.891397469	0.643673376	-0.436383332	-0.222051427	-0.073930404	1.515484393	0.612054134	-0.412011603	0.544394415	-0.157193044	14518.2688	9137837.716	0.0195831
491	39049009322	0.057986234	0.191334651	-0.873273702	-1.161951196	-1.043169892	-2.112047683	0.76394562	0.077996491	0.977543264	-0.496007843	-0.073930404	-0.735123065	0.221039476	0.077100681	-0.378409028	-0.187404451	8438.407723	2523958.019	-0.293398178
492	39049009321	0.385759142	0.299714057	-0.181833883	-1.380483245	-1.534911438	0.759329867	1.558510303	-0.011240624	1.534544651	-0.555241663	-0.073930404	-1.232350295	-0.372101694	0.034246124	1.467197857	-0.199083227	5770.664115	1713791.38	0.031132846
493	39049009312	-0.476499191	-0.02550035	-0.779826436	-0.419834201	-0.928805416	-0.131787305	0.76394562	-0.097526856	0.068250403	-0.518220525	-0.073930404	-1.232350295	-0.040469067	0.06334332	-0.83981075	-0.213983457	7518.221932	2737938.381	-0.305187807
494	39049008350	0.094056328	-0.487544062	-0.125026936	-0.76502564	-1.424710343	-0.329813343	0.432877002	0.008770854	0.001600664	0.072636825	0.508542892	0.608262782	-0.914390788	-0.493829803	-0.378409028	-0.172289803	12598.89401	7682017.426	-0.210268275
495	39049008340	0.496144717	0.362052295	-0.521029504	-0.286931037	-1.204051154	2.640577226	1.095014238	-0.315561255	0.406259791	-0.538952362	0.018966054	-0.13321642	0.101031134	-0.007655058	1.005796136	-0.156895829	17894.50568	14671961.11	0.185096811
496	39049008330	0.200139144	-0.026814274	-0.805090607	-0.708831685	-1.407183023	-1.121917493	-0.626542575	-0.343919032	0.98230396	-0.607071255	-0.073930404	-0.441901747	-0.198595998	-0.493829803	1.005796136	-0.089155214	7594.366425	2686277.914	-0.297283992
497	39049008322	0.000717162	0.188960487	-0.77354234	-0.689208399	-1.082542112	-1.022904475	0.76394562	-0.069679605	-0.360212202	-0.678151838	-0.044552202	-0.226680186	0.035208524	-0.393470929	0.082992693	-0.202679938	7455.733764	2858293.861	-0.279487484
498	39049008321	-0.832590992	0.407382094	-0.279219361	-0.212005763	-0.857051346	-0.230800323	0.76394562	0.216866901	0.777594049	-0.302017084	-0.073930404	0.478971241	-0.070945626	0.301808118	1.005796136	-0.190303693	7024.056012	1878664.157	0.056468723
499	39049008312	-0.338264181	-1.346284428	-1.004347012	-0.442133389	-1.271025048	-0.923891456	-0.825183746	-1.561744968	-0.512554462	-0.527105598	1.124988945	-0.068103329	-0.71312154	0.323162036	-0.378409028	-0.198469962	8398.315661	2589553.323	-0.541405448
500	39049008311	-0.040002654	-1.192897913	-0.692236531	-0.988909493	-1.19639259	1.25439496	0.432877002	0.115656088	-0.764871329	-0.50341207	0.199515421	0.3821284	-0.895487754	0.145271485	-0.83981075	-0.172440469	11436.55048	4242249.954	-0.297288637
501	39049009385	-0.066493273	0.433731513	0.851914103	0.845867745	-0.018978188	0.36327779	0.101808384	0.577142133	0.8299617	0.453214117	-0.073930404	1.463144686	0.635700024	-0.289621311	0.544394415	-0.034688205	9225.690465	4748044.384	0.413527827
502	39049009383	-1.85940006	0.364930357	-0.411493346	0.43288677	0.051593689	0.858342885	0.101808384	0.403774987	0.311045879	-0.250187492	-0.073930404	0.07801169	0.397695499	0.515295979	-0.378409028	-0.115486721	6101.196495	2262286.682	0.026654942
503	39049009384	0.067702083	0.490538822	-0.017035718	0.651418818	0.040542739	0.759329865	0.101808384	0.636037491	1.263185001	-0.199838745	-0.073930404	0.206991686	0.684700956	-0.164884176	0.544394415	-0.050495837	6841.232743	2367656.982	0.308779086
504	39049007196	-1.010586103	-1.69357784	0.739675687	0.887790217	1.035899176	0.46229081	-0.229260234	0.040637774	-1.321872715	1.403916922	0.706742996	-1.232350295	0.948745975	-0.493829803	1.467197857	2.784403628	20709.52496	17147155.34	0.280989003
505	39049007040	0.514644003	0.318252978	1.762948972	0.95468778	0.77340058	0.36327779	0.96258679	0.788511354	0.853765178	1.021858785	-0.073930404	1.027603542	0.892714249	-0.470602384	0.544394415	-0.012227597	17089.77686	14963000.46	0.638867877
506	39049007030	0.61567884	0.807732714	1.422282024	0.272332613	-0.351329064	0.26426477	1.161227961	0.478188183	0.806158222	0.269589276	-0.073930404	0.32475603	0.785867056	-0.442889803	0.544394415	0.206348963	15528.02989	11050204.32	0.443166987
507	39023002500	0.003024861	0.738312839	-0.738474731	0.205435047	-0.330512159	1.155381942	-0.494115128	0.762958503	0.296763792	-0.507854607	-0.073930404	2.693127831	0.451381268	-0.493829803	-0.378409028	0.013518875	24105.68327	29459593.61	0.206423694
508	39023002000	0.383299798	0.814768709	0.645307618	-0.527762273	-0.937389177	-0.032774285	-0.891397469	0.550240972	0.387217009	0.182219392	-0.073930404	2.693127831	0.667155716	-0.246691989	1.467197857	0.101842691	18345.59693	16599692.43	0.323902
509	39023002901	-0.5445644	0.55741605	-1.024783568	0.170648313	-0.298541506	0.759329865	-0.626542575	0.181095019	-0.631571852	-0.601147873	-0.018642126	0.730388768	0.145130698	-0.493829803	-0.378409028	-0.176072873	15657.88503	11858859.56	-0.140631056
510	39023001000	0.692502023	0.054458287	-0.991737113	-1.354616186	-0.878305148	0.165251752	-0.891397469	0.806407748	0.458627443	-0.687036911	-0.073930404	-1.232350295	-0.69162747	-0.493829803	-0.378409028	-0.17678333	8398.13637	3839325.494	-0.354548494
511	39023000300	0.129331747	-0.859982334	-0.824610227	-2.203769287	-0.258912288	-0.725865418	-0.891397469	-2.004085454	-0.141220204	-1.391919365	0.064880395	-0.159386275	-0.842168071	0.306700458	-1.301212471	-0.161209392	5819.95464	1643463.764	-0.704051603
512	39023000901	0.361273592	-1.415292844	-0.968712902	-1.49465509	-1.823855213	0.660316847	-0.891397469	-1.61981577	-0.688700199	-1.098711958	-0.073930404	0.717303842	-2.110601042	-0.109261344	-1.301212471	-0.155867835	7595.728582	2412542.931	-0.750820016
513	39023001800	0.648847747	0.48774704	0.761635004	-0.113889334	-1.026670568	1.848473075	-0.891397469	0.136380166	0.206310575	-0.134681543	0.229846748	0.259331393	0.488837689	-0.493829803	0.544394415	0.082010213	9118.402581	3991421.256	0.189584084
514	39023001101	0.977760046	-0.556104781	-0.625089373	-1.060266897	-1.397931066	0.46229081	-0.891397469	-2.747799978	0.073011098	-0.996533619	0.099535622	0.49486008	-1.125877227	-0.493829803	-1.301212471	-0.193104533	4872.381063	934993.5844	-0.580105598
515	39175988500	0.045102006	0.315684705	-0.451166284	1.022477318	1.430135369	-2.310073721	-1.023824916	0.625269565	-0.664896721	-0.410118805	0.1054272	-1.232350295	0.594777081	-0.493829803	-0.378409028	-0.209588347	93236.87869	409389189.6	-0.189711542
516	39175988000	-0.365902194	0.707772521	-0.707292507	0.580953383	0.788460711	-2.211060701	-0.692756299	0.18984608	-0.250716203	-0.398272041	-0.05839645	0.206991686	0.708891415	-0.493829803	-0.378409028	-0.182326078	95962.5003	544610448.8	-0.159752844
517	39175988300	1.472004574	-0.325239055	-0.210413244	1.108998172	1.430135369	-2.310073721	-0.692756299	0.154973372	-0.955299153	-0.312383002	0.083491899	0.3116711	0.277409053	-0.493829803	-0.378409028	-0.005753075	26453.26738	31373559.04	-0.052842053
518	39175988400	0.988561802	0.60292083	-0.160627877	0.847651679	1.193439454	-2.310073721	-1.023824916	0.597334879	-0.326887333	-0.392348659	-0.073930404	0.3116711	0.606714645	-0.493829803	-0.378409028	-0.034082288	33902.86489	61039533.1	-0.002857478
519	39175988100	0.50176385	0.480193333	-0.752470429	0.648296932	1.029731204	-1.319943531	-0.560328851	0.521355481	-0.841042459	-0.544875744	-0.008611461	2.431429288	0.386787609	-0.411450532	-0.378409028	-0.169443795	60268.1081	123589370.1	0.063311367
520	39049009311	0.022856932	0.500306231	0.024667977	-0.81943566	-1.110966181	-0.52783938	0.76394562	-0.150086061	0.734747788	-0.48712277	-0.073930404	-0.55318027	0.837201156	0.331325476	-0.378409028	-0.186113661	7113.288734	2952409.079	-0.067002015
521	39049009250	-0.141908195	-0.809475784	-0.668276696	-0.177219029	-1.312453258	-0.131787305	1.227441685	-0.362366952	0.391977704	-0.522663062	-0.073930404	-0.210850169	0.30387673	0.180718103	0.544394415	-0.130264007	5895.667395	1993082.558	-0.118299139
522	39049009240	1.209815726	-0.230752781	-0.975559162	-0.418050266	-1.437765883	0.264264772	1.227441685	-0.165668667	1.539305346	-0.639649856	-0.073930404	0.65468312	-0.638943782	-0.493829803	0.544394415	-0.142278629	5109.08488	1411837.326	0.013967239
523	39049009230	0.087279127	-0.311963895	-0.703732907	-0.252144303	-1.145352624	-1.022904475	1.558510303	-0.589662349	-0.031724205	-0.349404139	-0.073930404	-0.35129854	-0.616594928	-0.089531629	-0.378409028	-0.201269237	9106.340079	3138246.445	-0.279508327
524	39049009220	0.263540151	0.454397621	-1.0409904	-0.213789698	-1.097910641	-0.131787305	1.558510303	0.553986748	0.844243787	-0.51673968	-0.073930404	0.249050377	0.752144776	0.441429492	-0.378409028	-0.157257334	8969.547018	3396520.635	0.094155548
525	39049009210	0.58215212	-0.335710107	0.224585804	-1.296638296	-0.509486139	0.26426477	1.227441685	0.49173989	-0.279280377	0.303648722	-0.073930404	0.588036266	-0.78439665	-0.415536288	-1.301212471	-0.046564985	19599.01435	11113613.08	-0.085055404
526	39049009100	1.13605152	0.542716981	2.692025814	1.31950251	0.759162845	1.452420998	1.88957892	1.045322066	0.948979091	2.231709551	-0.073930404	-1.232350295	0.78724648	-0.435739092	1.467197857	0.400246646	9473.187198	3578098.665	0.933133843
527	39049009000	1.069820314	0.547732825	3.484367623	1.394427781	0.94122081	1.452420998	2.220647538	0.523083741	0.444345356	5.159341086	-0.073930404	-0.185556127	0.948745975	-0.300280546	1.467197857	0.551357553	11012.40479	4501754.895	1.227808899
528	39049008242	0.657309626	0.643325059	1.334863096	-0.539357852	-1.408262419	0.066238734	1.161227961	0.55782784	-0.174545073	0.435443971	0.103514322	-0.839802483	0.486449291	-0.493829803	1.467197857	-0.129216673	14229.51885	9362796.227	0.208023966
529	39049008241	-0.014929985	-0.491966082	-0.653399	-0.375235823	-1.286085179	0.066238734	1.823365197	-0.975409942	-0.274519681	-0.494526998	0.492138805	-1.232350295	-2.659150735	0.280128938	0.082992693	-0.143680299	14692.41687	7490757.662	-0.366024353
530	39049008230	-0.544919939	-0.438174012	-0.660681103	-0.795352537	-1.559583325	1.947486093	0.432877002	0.774602898	-0.165023682	None	0.607737397	0.21571497	-1.812816142	-0.230753143	-2.224015914	-0.031576893	5755.389978	1903068.927	None
531	39049008210	-0.077973271	-0.840585848	-0.642018711	-0.655313632	-1.431238113	0.957355903	0.830159343	-2.093466526	-0.26499829	-0.852891606	-0.073930404	0.550278595	-1.353857798	-0.171087617	0.082992693	0.180093235	17188.01466	12739393.06	-0.366030128
532	39049008161	-0.469133269	0.503119872	-0.040222988	-0.599119677	-0.05110304	1.056368923	-0.030619063	0.758024884	0.27772101	-0.066562651	0.132758536	0.020064154	-0.232495204	-0.493829803	0.544394415	-0.150968013	25555.86708	30189975.23	0.07239988
533	39049008120	0.168046123	0.035496241	-0.881677942	-0.219141504	-1.483511674	-0.52783938	0.101808384	-0.093778674	0.211071271	-0.398272041	-0.073930404	0.04623401	0.856904229	-0.32907126	0.544394415	-0.189208856	7563.246673	3433027.299	-0.139529816
534	39049007114	0.674889981	0.409707565	1.203044046	0.935064498	0.022141624	0.264264772	0.896373067	0.534938556	0.520516486	0.034134843	-0.073930404	2.693127831	0.25701727	-0.493829803	0.544394415	0.343069852	11869.20164	6379071.398	0.547807787
535	39049007195	-0.001991218	0.668526643	1.992776296	0.716532449	0.642742379	0.46229081	0.830159343	0.912816883	0.682380136	0.392499451	-0.073930404	2.693127831	0.881362966	-0.493829803	1.005796136	-0.084939673	15036.81047	7443189.908	0.701645014
536	39049007491	0.391973528	0.695392111	1.027006277	0.570249772	0.274257468	0.264264772	1.293655408	0.705915404	0.63477318	0.49467779	0.012401067	1.26687078	0.857489208	-0.493829803	0.544394415	0.615670617	11512.23318	7599433.13	0.572197625
537	39049007392	-0.877063286	0.59740862	1.07115917	0.020797765	0.095129289	-0.032774285	0.101808384	0.712554581	0.530037877	0.420635516	0.283562248	0.464951674	0.663265521	-0.436302952	1.467197857	-0.05737751	28253.52621	44236195.58	0.314061904
538	39049007391	0.09813309	0.691287831	2.243047677	0.488188758	1.88790167	0.165251752	-0.096832786	0.830447622	0.8299617	2.011063573	-0.073930404	1.972522202	0.897064287	-0.472342601	1.467197857	0.177149208	31969.77477	47576037.46	0.819756965
539	39049009491	-0.635245827	0.396186923	-0.529665912	0.139875432	0.874863715	0.066238733	2.485502432	0.047875594	0.349131444	0.681264322	-0.073930404	2.693127831	0.73088881	-0.493829803	-0.378409028	0.324346526	56390.35461	85775072.16	0.417388799
540	39049009520	0.332121775	0.71958181	-0.806186967	-0.208883877	-0.936515381	-0.428826361	1.028800514	-0.281877473	0.510995094	-0.174664371	-0.073930404	1.25378585	0.142588875	-0.493829803	1.467197857	-0.022391331	13431.28043	10832935.95	0.126747863
541	39049009430	0.242204903	0.457978848	-0.332309886	-1.376469391	-1.016133616	-1.121917493	1.095014238	-0.184584601	0.206310575	-0.211685509	0.140505872	0.010717779	-0.00174488	-0.306389104	1.467197857	-0.165406505	21908.08666	21046751.67	-0.068544432
542	39049009361	0.435715762	0.048372164	0.588109156	-0.368992051	-0.257884292	0.165251752	0.76394562	0.680142424	0.530037877	1.054437386	0.064843866	-0.2104798	0.667701033	-0.166946613	1.005796136	-0.027681173	18507.57436	10944966.32	0.310773078
543	39049009350	-0.333044377	0.397342699	0.410032767	-0.418050266	-1.437765883	0.264264772	1.095014238	-0.597269143	0.282481705	0.518371318	-0.073930404	0.442520373	-0.221041812	-0.176459622	-0.378409028	0.100221835	10963.11284	2987338.039	-0.007857552
544	39049009340	-0.184314023	0.081967752	-0.639263011	-0.418050266	-1.437765883	0.264264772	1.095014238	-0.10717529	-0.02696351	-0.655939156	0.006692225	-0.42180377	0.298619643	0.197393053	-1.301212471	0.000627277	7630.733731	2622678.451	-0.202994276
545	39175988200	-0.097579028	0.688189965	-0.476572117	0.511825898	1.110840033	-0.428826361	-1.023824916	0.31481778	-0.636332548	-0.324229766	-0.073930404	-1.232350295	0.816202557	-0.493829803	-1.301212471	-0.192248739	113261.806	676200623	-0.177441263
546	39137030700	-0.091441813	0.831946795	-0.368685077	0.638931273	1.667782179	1.452420998	-0.758970022	0.595647675	-0.888649415	0.158525864	-0.073930404	0.206991686	0.681223545	-0.455481909	0.544394415	-0.130092854	81610.76083	358326799	0.250663309
547	39003010600	-0.232438447	0.684416291	-0.590756555	0.835164134	0.699384919	0.858342885	-0.494115128	0.218862757	-0.307844551	-0.504892916	-0.073930404	1.384635124	0.662199728	-0.493829803	0.544394415	-0.173175686	68753.44058	260657504.2	0.188526048
548	39003010300	0.434425254	0.73038399	-0.580546977	0.522529508	0.021679026	0.46229081	-0.758970022	0.707612414	0.330088661	0.275512658	-0.073930404	-1.232350295	0.500082749	-0.493829803	0.544394415	-0.166503797	54695.98055	131358544.9	0.076429262
549	39003010800	0.902619255	0.508654681	0.055320313	0.028825473	0.231904062	-0.032774285	-0.494115128	0.640995816	-0.474468897	0.059309216	-0.073930404	0.730388768	0.783408904	-0.409494615	0.544394415	-0.156002532	38697.168	62333451.35	0.17781469
550	39003010900	0.804203394	0.312104444	0.094016612	0.057368435	0.542872637	-0.923891456	-0.758970022	-0.552275288	-0.231673421	-0.093217869	-0.073930404	1.122936581	0.544506357	-0.43665833	1.467197857	0.294035384	17601.69697	12774636.56	0.135539057
551	39003011000	1.229643896	-0.180587927	-0.095720946	0.500676304	0.227535082	-1.220930513	-0.758970022	0.006004048	-0.298323159	-0.531548135	-0.073930404	1.240700924	-0.422533723	-0.493829803	0.544394415	0.110907765	28952.25517	23592575.62	-0.013532012
552	39003012300	1.450461241	-0.223138384	-0.59652307	-0.148676068	0.06665382	-0.824878438	-0.758970022	-0.066089402	-0.38401568	-0.854372452	-0.073930404	0.468690225	-0.3194611	-0.42787805	0.544394415	-0.202778122	7682.398208	3525099.311	-0.146906968
553	39003013000	0.527103119	0.430759497	-0.61909903	-0.143324262	0.457497628	-0.131787305	-0.758970022	0.450698754	-0.517315157	-0.845487379	-0.073930404	0.076142412	-0.208508404	-0.431504507	-0.378409028	-0.144883078	9708.368015	4548249.234	-0.144438573
554	39003011500	0.101494881	0.642405405	-0.245871546	0.556870259	0.929296065	-0.032774285	-0.758970022	0.359228479	-1.083837935	0.050424143	-0.073930404	-1.232350295	0.765062483	-0.086274863	0.544394415	-0.189668111	51067.86613	162904341.2	0.015343667
555	39003011200	-0.170924466	-0.117526092	-1.054403286	-0.674936918	-0.578207624	-0.824878438	-0.758970022	-0.877173735	-0.236434116	-0.87806598	-0.073930404	0.534114862	-0.035573196	-0.493829803	1.005796136	-0.13233787	23636.77381	26086080.99	-0.33545506
556	39003011300	0.515515099	0.652397263	-0.151163872	0.756670989	0.536344867	0.561303828	-0.758970022	0.704065189	-0.588725592	0.048943298	-0.073930404	1.7117583	0.65613067	-0.358133297	0.544394415	-0.125923595	55750.75592	122762150.8	0.289417321
557	39003012400	1.747176634	-0.143723346	-0.987035302	-0.326177609	0.324629237	-0.824878438	-1.023824916	-0.788070952	-0.53635794	-1.046882366	-0.073930404	0.337840955	-1.079088421	-0.493829803	-0.378409028	-0.113414411	10532.5655	3459975.358	-0.337873507
558	39003012600	1.221640924	-0.711097109	-0.77758003	-0.33688122	-1.149207606	-0.725865418	-1.023824916	-1.022865869	0.030164838	-1.089826885	-0.073930404	2.3398348	0.04401921	-0.493829803	-0.378409028	0.027343388	8376.098337	3895016.989	-0.257519696
559	39003011400	0.694371532	0.47294291	-0.502982312	0.599684701	0.647625356	-0.032774285	-0.758970022	-0.121105286	0.111096663	0.084483589	-0.073930404	-1.232350295	0.794319854	-0.493829803	-1.301212471	-0.210904063	51094.61803	162881646.5	-0.082720896
560	39003011600	0.520792322	0.197065986	-0.878131543	0.120698131	0.310391502	0.660316847	-0.758970022	-0.148954498	-1.845549233	-0.512297143	-0.073930404	1.410804975	0.547216202	-0.493829803	0.544394415	0.129993258	50770.48577	145412966.1	-0.016874313
561	39003011800	0.743155705	0.519169696	-0.033316102	-1.056699026	0.273280872	-0.923891456	-0.758970022	0.763562167	-0.550640027	-0.182068599	-0.073930404	1.25378585	0.858523605	-0.493829803	1.467197857	-0.079112319	24505.07741	17451781.56	0.107888625
